,UEC
6705,737.6
6706,737.6
6707,737.6
6708,737.6
6709,737.7
6710,737.7
6711,735.5
6712,735.5
6713,735.5
6714,733.6
6715,733.6
6716,733.6
6717,733.6
6718,730.2
6719,731.0
6720,731.0
6721,731.0
6722,731.0
6723,731.0
6724,731.1
6725,731.1
6726,731.1
6727,731.1
6728,731.1
6729,731.0
6730,731.0
6731,731.0
6732,731.0
6733,731.5
6734,731.5
6735,731.5
6736,731.5
6737,731.5
6738,731.5
6739,731.4
6740,731.4
6741,731.4
6742,731.4
6743,731.4
6744,731.4
6745,731.4
6746,732.1
6747,732.1
6748,731.8
6749,730.7
6750,730.8
6751,731.5
6752,731.5
6753,731.5
6754,733.7
6755,733.7
6756,733.7
6757,733.7
6758,733.7
6759,734.0
6760,733.9
6761,734.2
6762,734.2
6763,733.6
6764,733.6
6765,731.1
6766,733.1
6767,733.1
6768,733.4
6769,733.4
6770,733.4
6771,734.8
6772,734.6
6773,734.6
6774,734.6
6775,734.6
6776,734.6
6777,734.6
6778,734.8
6779,735.2
6780,735.2
6781,735.2
6782,735.2
6783,734.5
6784,733.3
6785,733.3
6786,733.3
6787,733.0
6788,733.0
6789,733.0
6790,732.5
6791,732.5
6792,732.1
6793,732.1
6794,732.1
6795,736.3
6796,736.4
6797,737.4
6798,736.2
6799,736.2
6800,736.2
6801,735.3
6802,735.7
6803,735.7
6804,735.6
6805,735.6
6806,735.6
6807,735.6
6808,736.4
6809,735.0
6810,735.0
6811,735.0
6812,735.0
6813,735.0
6814,735.0
6815,733.3
6816,733.4
6817,731.0
6818,731.0
6819,734.2
6820,734.6
6821,736.5
6822,736.5
6823,737.8
6824,738.4
6825,738.4
6826,738.4
6827,738.8
6828,738.8
6829,738.8
6830,739.3
6831,739.3
6832,740.0
6833,740.0
6834,740.6
6835,740.6
6836,740.7
6837,740.7
6838,740.7
6839,740.7
6840,740.7
6841,740.7
6842,740.7
6843,740.7
6844,740.7
6845,740.7
6846,741.0
6847,740.9
6848,739.8
6849,739.8
6850,739.4
6851,739.4
6852,738.2
6853,740.0
6854,740.0
6855,740.0
6856,740.0
6857,740.0
6858,739.5
6859,739.5
6860,737.2
6861,737.0
6862,737.0
6863,737.0
6864,738.0
6865,737.0
6866,737.0
6867,737.0
6868,737.0
6869,737.0
6870,737.0
6871,733.6
6872,733.6
6873,733.6
6874,733.6
6875,732.0
6876,732.0
6877,733.4
6878,733.4
6879,733.4
6880,734.8
6881,734.0
6882,734.0
6883,734.0
6884,734.0
6885,734.0
6886,734.0
6887,734.4
6888,734.4
6889,734.4
6890,735.5
6891,735.6
6892,735.2
6893,735.2
6894,734.1
6895,735.5
6896,734.6
6897,734.6
6898,735.5
6899,735.5
6900,735.5
6901,735.5
6902,735.5
6903,735.0
6904,735.0
6905,734.8
6906,734.8
6907,734.8
6908,733.0
6909,732.4
6910,731.6
6911,733.3
6912,733.3
6913,733.3
6914,733.3
6915,733.5
6916,734.8
6917,736.7
6918,736.7
6919,737.7
6920,737.7
6921,737.7
6922,739.4
6923,739.4
6924,738.1
6925,738.1
6926,738.1
6927,740.0
6928,740.0
6929,740.0
6930,740.0
6931,740.0
6932,740.0
6933,742.2
6934,744.3
6935,744.7
6936,744.6
6937,743.0
6938,743.0
6939,743.0
6940,741.8
6941,738.6
6942,738.6
6943,738.6
6944,738.6
6945,738.6
6946,738.8
6947,739.1
6948,739.1
6949,739.1
6950,739.1
6951,736.2
6952,736.2
6953,735.5
6954,735.5
6955,735.2
6956,734.4
6957,734.4
6958,734.4
6959,734.4
6960,734.2
6961,734.2
6962,734.2
6963,734.8
6964,734.8
6965,734.8
6966,736.1
6967,736.1
6968,736.1
6969,736.8
6970,736.8
6971,736.8
6972,736.8
6973,736.8
6974,736.1
6975,736.1
6976,736.1
6977,735.2
6978,735.2
6979,735.0
6980,735.2
6981,735.4
6982,736.0
6983,736.1
6984,736.1
6985,735.8
6986,731.8
6987,731.8
6988,731.8
6989,731.8
6990,733.0
6991,732.6
6992,732.6
6993,735.8
6994,735.8
6995,735.8
6996,732.5
6997,732.5
6998,732.5
6999,734.5
7000,734.4
7001,734.4
7002,733.3
7003,733.3
7004,733.3
7005,733.6
7006,733.6
7007,733.6
7008,733.6
7009,733.6
7010,733.6
7011,734.6
7012,734.6
7013,734.6
7014,734.6
7015,736.1
7016,736.1
7017,736.1
7018,736.1
7019,735.8
7020,736.2
7021,736.2
7022,736.2
7023,736.2
7024,737.6
7025,737.6
7026,745.0
7027,744.9
7028,744.9
7029,745.4
7030,745.4
7031,745.4
7032,745.4
7033,746.6
7034,746.6
7035,749.8
7036,749.4
7037,747.0
7038,745.8
7039,746.9
7040,745.5
7041,745.5
7042,745.7
7043,744.0
7044,744.0
7045,744.0
7046,744.0
7047,743.2
7048,743.2
7049,743.2
7050,743.2
7051,741.9
7052,741.0
7053,741.0
7054,741.0
7055,740.4
7056,743.1
7057,743.5
7058,743.0
7059,747.0
7060,744.8
7061,745.1
7062,745.1
7063,743.4
7064,743.8
7065,743.8
7066,743.8
7067,743.8
7068,743.8
7069,743.8
7070,744.5
7071,744.5
7072,744.5
7073,744.5
7074,744.5
7075,743.4
7076,743.4
7077,742.5
7078,742.5
7079,742.5
7080,742.5
7081,742.5
7082,742.5
7083,743.7
7084,743.0
7085,743.0
7086,743.0
7087,742.7
7088,742.7
7089,738.6
7090,738.6
7091,738.6
7092,738.6
7093,738.6
7094,738.6
7095,738.6
7096,738.6
7097,738.6
7098,737.4
7099,737.8
7100,736.6
7101,735.4
7102,735.4
7103,734.9
7104,736.2
7105,736.2
7106,736.2
7107,736.4
7108,736.4
7109,737.0
7110,737.1
7111,734.6
7112,734.6
7113,736.6
7114,734.0
7115,736.0
7116,736.0
7117,736.0
7118,736.0
7119,736.0
7120,736.0
7121,736.0
7122,735.4
7123,735.2
7124,735.2
7125,734.6
7126,734.6
7127,734.6
7128,733.8
7129,733.8
7130,733.8
7131,733.8
7132,733.8
7133,733.8
7134,733.8
7135,733.8
7136,733.8
7137,735.6
7138,735.6
7139,735.2
7140,735.2
7141,735.3
7142,736.1
7143,736.1
7144,734.9
7145,736.4
7146,736.4
7147,736.4
7148,736.1
7149,736.1
7150,735.2
7151,715.7
7152,717.2
7153,717.2
7154,717.2
7155,718.3
7156,717.0
7157,713.5
7158,713.5
7159,712.1
7160,708.5
7161,708.5
7162,707.8
7163,706.8
7164,708.8
7165,710.0
7166,710.0
7167,705.7
7168,705.4
7169,697.4
7170,696.1
7171,696.1
7172,692.9
7173,694.8
7174,693.7
7175,693.7
7176,689.8
7177,689.8
7178,689.8
7179,683.0
7180,683.2
7181,685.4
7182,685.4
7183,685.2
7184,685.0
7185,685.2
7186,687.6
7187,683.8
7188,683.8
7189,683.0
7190,681.0
7191,680.0
7192,680.0
7193,680.0
7194,680.1
7195,680.3
7196,668.8
7197,668.8
7198,668.8
7199,670.2
7200,668.1
7201,668.1
7202,664.9
7203,665.5
7204,664.6
7205,660.4
7206,660.4
7207,660.4
7208,660.4
7209,660.4
7210,659.7
7211,659.5
7212,659.5
7213,656.0
7214,656.0
7215,656.0
7216,656.0
7217,656.8
7218,656.8
7219,657.0
7220,653.8
7221,652.7
7222,653.0
7223,651.0
7224,651.0
7225,651.0
7226,649.4
7227,649.4
7228,647.1
7229,647.1
7230,646.8
7231,646.8
7232,646.8
7233,646.2
7234,644.8
7235,644.8
7236,645.4
7237,646.8
7238,646.8
7239,646.8
7240,646.8
7241,646.1
7242,646.1
7243,646.1
7244,646.1
7245,641.9
7246,639.0
7247,639.0
7248,639.0
7249,638.8
7250,635.4
7251,636.4
7252,635.2
7253,635.2
7254,635.2
7255,635.2
7256,635.2
7257,635.2
7258,635.2
7259,635.2
7260,636.4
7261,636.4
7262,638.5
7263,638.5
7264,638.5
7265,638.4
7266,638.4
7267,638.4
7268,638.2
7269,638.2
7270,637.9
7271,640.8
7272,640.8
7273,640.8
7274,640.8
7275,640.8
7276,640.8
7277,640.6
7278,640.6
7279,639.3
7280,639.0
7281,639.0
7282,639.4
7283,639.4
7284,640.1
7285,640.1
7286,641.9
7287,641.9
7288,641.9
7289,642.0
7290,642.0
7291,641.9
7292,640.9
7293,641.2
7294,641.6
7295,641.6
7296,640.8
7297,640.8
7298,640.8
7299,640.8
7300,640.8
7301,640.7
7302,640.7
7303,640.7
7304,641.0
7305,639.5
7306,639.9
7307,639.9
7308,639.7
7309,644.0
7310,644.0
7311,646.1
7312,646.2
7313,646.2
7314,646.6
7315,646.6
7316,644.7
7317,644.7
7318,644.7
7319,644.7
7320,648.0
7321,648.0
7322,644.7
7323,644.7
7324,643.4
7325,643.4
7326,643.4
7327,646.0
7328,646.0
7329,646.0
7330,647.1
7331,646.1
7332,646.1
7333,644.8
7334,644.8
7335,644.8
7336,644.8
7337,643.0
7338,643.0
7339,642.1
7340,640.1
7341,635.7
7342,634.4
7343,634.4
7344,636.1
7345,636.2
7346,636.2
7347,636.2
7348,636.2
7349,636.2
7350,636.8
7351,637.2
7352,634.8
7353,634.8
7354,634.8
7355,634.8
7356,634.8
7357,637.2
7358,637.2
7359,637.2
7360,638.0
7361,639.4
7362,642.5
7363,640.3
7364,640.3
7365,640.3
7366,640.3
7367,640.3
7368,640.3
7369,640.3
7370,640.3
7371,640.3
7372,640.3
7373,640.3
7374,636.1
7375,636.1
7376,636.1
7377,636.7
7378,636.7
7379,636.7
7380,636.6
7381,636.6
7382,636.9
7383,636.9
7384,636.4
7385,636.4
7386,636.2
7387,636.6
7388,636.1
7389,636.1
7390,635.0
7391,635.0
7392,632.6
7393,632.6
7394,633.1
7395,633.1
7396,633.4
7397,633.4
7398,633.4
7399,635.4
7400,635.4
7401,635.4
7402,636.4
7403,638.7
7404,638.7
7405,638.7
7406,638.7
7407,632.0
7408,632.0
7409,632.0
7410,632.0
7411,632.0
7412,632.0
7413,633.8
7414,634.4
7415,635.2
7416,635.2
7417,633.5
7418,631.6
7419,631.6
7420,631.6
7421,631.6
7422,632.4
7423,633.6
7424,634.1
7425,634.1
7426,634.1
7427,634.0
7428,634.0
7429,631.9
7430,631.9
7431,631.9
7432,631.9
7433,632.0
7434,633.0
7435,635.0
7436,634.6
7437,635.0
7438,635.0
7439,633.5
7440,632.6
7441,635.9
7442,635.2
7443,635.0
7444,635.0
7445,636.4
7446,636.4
7447,636.0
7448,636.0
7449,635.9
7450,635.8
7451,635.8
7452,634.3
7453,634.3
7454,633.8
7455,634.7
7456,634.7
7457,634.8
7458,634.8
7459,630.2
7460,630.2
7461,630.2
7462,629.0
7463,629.0
7464,629.0
7465,629.0
7466,629.1
7467,629.1
7468,629.1
7469,629.1
7470,629.0
7471,629.0
7472,629.0
7473,629.0
7474,629.0
7475,629.0
7476,629.0
7477,626.0
7478,625.3
7479,625.3
7480,625.2
7481,626.2
7482,627.0
7483,627.0
7484,627.5
7485,628.0
7486,629.4
7487,629.4
7488,629.4
7489,629.4
7490,629.4
7491,629.4
7492,629.8
7493,632.0
7494,632.0
7495,632.0
7496,632.3
7497,632.3
7498,628.5
7499,628.5
7500,629.5
7501,629.5
7502,628.7
7503,628.7
7504,628.0
7505,628.0
7506,629.0
7507,629.0
7508,628.0
7509,625.3
7510,625.2
7511,626.1
7512,626.1
7513,626.1
7514,626.1
7515,628.8
7516,628.8
7517,628.8
7518,628.8
7519,628.8
7520,628.8
7521,628.8
7522,628.8
7523,628.0
7524,628.0
7525,628.0
7526,628.0
7527,628.0
7528,629.4
7529,629.4
7530,629.4
7531,626.2
7532,626.2
7533,626.2
7534,626.2
7535,626.8
7536,626.8
7537,626.5
7538,626.5
7539,626.5
7540,627.6
7541,627.6
7542,627.6
7543,627.6
7544,630.5
7545,630.5
7546,633.8
7547,633.8
7548,632.5
7549,632.5
7550,632.5
7551,631.9
7552,629.2
7553,629.2
7554,629.2
7555,629.2
7556,629.2
7557,629.2
7558,629.7
7559,629.7
7560,627.5
7561,632.1
7562,633.1
7563,632.8
7564,633.9
7565,633.9
7566,633.9
7567,633.9
7568,632.4
7569,632.4
7570,632.4
7571,632.4
7572,632.4
7573,632.4
7574,632.4
7575,632.4
7576,632.4
7577,632.4
7578,632.4
7579,633.1
7580,633.1
7581,633.1
7582,632.8
7583,632.8
7584,632.8
7585,632.8
7586,632.8
7587,632.7
7588,632.8
7589,635.5
7590,635.5
7591,635.5
7592,636.1
7593,638.0
7594,638.0
7595,637.8
7596,636.5
7597,637.5
7598,637.5
7599,637.5
7600,637.5
7601,637.4
7602,636.8
7603,636.8
7604,636.5
7605,636.5
7606,634.9
7607,634.9
7608,634.9
7609,634.9
7610,634.9
7611,639.6
7612,639.6
7613,640.8
7614,640.8
7615,640.8
7616,641.5
7617,641.5
7618,641.5
7619,640.0
7620,640.0
7621,640.5
7622,640.5
7623,640.5
7624,640.4
7625,640.0
7626,640.0
7627,640.0
7628,640.0
7629,639.3
7630,638.2
7631,637.8
7632,637.8
7633,639.4
7634,639.4
7635,639.4
7636,639.4
7637,639.4
7638,639.4
7639,639.4
7640,639.4
7641,639.4
7642,639.2
7643,639.2
7644,639.2
7645,639.9
7646,639.9
7647,639.4
7648,641.0
7649,641.0
7650,641.0
7651,641.0
7652,642.3
7653,642.3
7654,642.3
7655,642.3
7656,642.2
7657,642.2
7658,642.2
7659,642.2
7660,643.1
7661,643.2
7662,643.2
7663,643.5
7664,643.0
7665,643.0
7666,643.6
7667,643.7
7668,642.0
7669,643.0
7670,643.0
7671,640.1
7672,640.1
7673,640.1
7674,638.9
7675,638.3
7676,640.0
7677,640.0
7678,640.3
7679,640.3
7680,638.4
7681,638.9
7682,638.2
7683,637.2
7684,636.8
7685,636.8
7686,636.8
7687,636.8
7688,636.8
7689,636.8
7690,635.8
7691,635.8
7692,635.2
7693,635.2
7694,634.7
7695,635.6
7696,635.6
7697,635.6
7698,635.6
7699,635.6
7700,636.0
7701,636.5
7702,636.5
7703,635.5
7704,639.5
7705,639.1
7706,639.1
7707,639.1
7708,638.6
7709,638.6
7710,638.6
7711,638.8
7712,638.8
7713,638.8
7714,638.8
7715,639.4
7716,639.4
7717,639.4
7718,638.9
7719,638.9
7720,638.9
7721,638.9
7722,638.8
7723,638.8
7724,638.8
7725,641.5
7726,641.5
7727,641.8
7728,641.8
7729,647.4
7730,647.4
7731,646.4
7732,645.8
7733,645.8
7734,645.8
7735,646.2
7736,646.2
7737,646.2
7738,646.6
7739,646.6
7740,646.8
7741,646.8
7742,646.8
7743,647.4
7744,647.4
7745,648.8
7746,648.8
7747,652.0
7748,652.4
7749,652.4
7750,652.4
7751,652.0
7752,655.3
7753,655.3
7754,655.3
7755,655.3
7756,657.0
7757,657.0
7758,657.0
7759,656.5
7760,654.6
7761,654.5
7762,654.5
7763,656.5
7764,656.5
7765,656.5
7766,656.5
7767,656.5
7768,656.5
7769,656.8
7770,656.8
7771,656.5
7772,656.5
7773,656.5
7774,656.8
7775,656.8
7776,656.8
7777,655.6
7778,656.5
7779,656.5
7780,656.5
7781,656.6
7782,656.6
7783,657.0
7784,657.0
7785,656.8
7786,656.8
7787,656.8
7788,655.6
7789,655.6
7790,656.6
7791,656.6
7792,657.9
7793,657.9
7794,657.9
7795,657.9
7796,659.3
7797,659.4
7798,659.4
7799,657.8
7800,657.7
7801,657.8
7802,657.1
7803,657.1
7804,657.1
7805,656.4
7806,655.6
7807,655.6
7808,655.6
7809,655.6
7810,657.5
7811,657.9
7812,658.0
7813,658.1
7814,658.1
7815,658.0
7816,658.0
7817,658.0
7818,658.4
7819,658.4
7820,658.4
7821,658.4
7822,658.4
7823,659.0
7824,659.0
7825,659.0
7826,659.4
7827,659.4
7828,659.4
7829,659.0
7830,659.0
7831,659.0
7832,659.6
7833,659.6
7834,658.9
7835,658.9
7836,658.9
7837,658.9
7838,658.9
7839,660.2
7840,660.2
7841,660.2
7842,660.2
7843,660.2
7844,659.6
7845,658.8
7846,658.8
7847,658.8
7848,658.8
7849,659.0
7850,660.6
7851,660.2
7852,659.4
7853,659.0
7854,659.0
7855,659.0
7856,658.1
7857,658.1
7858,658.1
7859,658.1
7860,658.1
7861,658.1
7862,657.6
7863,657.6
7864,657.6
7865,657.6
7866,657.6
7867,658.4
7868,658.4
7869,658.4
7870,661.3
7871,661.3
7872,661.3
7873,661.3
7874,661.0
7875,661.0
7876,661.4
7877,660.4
7878,659.1
7879,659.1
7880,659.1
7881,659.1
7882,659.1
7883,660.1
7884,660.1
7885,660.1
7886,660.1
7887,660.1
7888,657.5
7889,657.5
7890,659.8
7891,659.8
7892,660.0
7893,660.0
7894,660.0
7895,660.0
7896,658.9
7897,658.9
7898,656.4
7899,656.4
7900,656.4
7901,655.4
7902,655.4
7903,655.4
7904,655.4
7905,654.3
7906,652.0
7907,652.0
7908,652.2
7909,653.4
7910,653.4
7911,652.5
7912,650.5
7913,651.4
7914,651.4
7915,651.1
7916,652.4
7917,652.5
7918,652.5
7919,652.5
7920,652.5
7921,650.8
7922,652.1
7923,651.7
7924,651.2
7925,650.7
7926,650.7
7927,650.9
7928,650.9
7929,650.9
7930,650.9
7931,650.6
7932,649.5
7933,645.1
7934,645.4
7935,645.4
7936,645.4
7937,646.6
7938,646.6
7939,646.6
7940,649.2
7941,649.2
7942,649.3
7943,649.3
7944,649.3
7945,649.4
7946,648.4
7947,647.6
7948,647.1
7949,643.6
7950,643.8
7951,643.2
7952,643.0
7953,644.2
7954,643.5
7955,643.5
7956,644.8
7957,644.8
7958,644.8
7959,644.8
7960,644.8
7961,644.8
7962,644.8
7963,647.6
7964,647.1
7965,647.1
7966,647.7
7967,647.4
7968,647.4
7969,647.4
7970,647.4
7971,646.9
7972,646.9
7973,646.9
7974,646.9
7975,646.9
7976,646.9
7977,646.9
7978,644.4
7979,644.4
7980,645.1
7981,650.5
7982,649.8
7983,650.5
7984,650.5
7985,650.5
7986,651.0
7987,651.0
7988,647.0
7989,647.0
7990,647.0
7991,646.9
7992,647.5
7993,647.5
7994,647.5
7995,645.0
7996,645.0
7997,645.0
7998,645.0
7999,646.7
8000,646.7
8001,645.1
8002,646.2
8003,646.2
8004,643.4
8005,643.4
8006,646.2
8007,646.2
8008,646.2
8009,646.2
8010,647.6
8011,647.6
8012,647.6
8013,647.8
8014,645.6
8015,645.6
8016,645.5
8017,649.7
8018,649.7
8019,651.0
8020,651.0
8021,652.5
8022,652.5
8023,654.8
8024,654.8
8025,654.8
8026,656.0
8027,655.0
8028,657.1
8029,657.1
8030,657.1
8031,657.1
8032,657.1
8033,656.0
8034,656.0
8035,656.0
8036,656.0
8037,656.1
8038,656.0
8039,656.0
8040,656.0
8041,656.0
8042,656.1
8043,657.9
8044,657.2
8045,657.2
8046,658.2
8047,658.2
8048,658.2
8049,656.8
8050,657.4
8051,657.3
8052,656.4
8053,656.4
8054,656.4
8055,656.4
8056,656.4
8057,653.6
8058,652.5
8059,654.4
8060,654.4
8061,653.8
8062,653.8
8063,653.8
8064,653.8
8065,653.9
8066,653.9
8067,652.0
8068,652.6
8069,652.4
8070,652.4
8071,652.7
8072,652.7
8073,652.7
8074,655.6
8075,655.6
8076,655.6
8077,658.2
8078,658.2
8079,658.2
8080,658.2
8081,660.0
8082,659.4
8083,658.9
8084,658.9
8085,658.9
8086,659.1
8087,659.1
8088,661.8
8089,661.8
8090,663.5
8091,663.5
8092,663.5
8093,662.6
8094,664.8
8095,664.8
8096,662.8
8097,662.8
8098,662.8
8099,666.5
8100,665.8
8101,667.4
8102,666.2
8103,666.2
8104,666.2
8105,666.1
8106,666.1
8107,666.2
8108,666.1
8109,666.1
8110,666.1
8111,666.1
8112,666.1
8113,666.1
8114,666.4
8115,666.4
8116,666.4
8117,666.4
8118,667.5
8119,668.8
8120,669.5
8121,671.1
8122,671.4
8123,671.1
8124,671.1
8125,671.1
8126,671.1
8127,671.7
8128,669.6
8129,669.1
8130,671.0
8131,669.7
8132,669.7
8133,669.7
8134,669.7
8135,669.7
8136,669.7
8137,669.9
8138,669.9
8139,669.0
8140,667.6
8141,667.6
8142,668.2
8143,668.2
8144,666.4
8145,665.8
8146,664.0
8147,664.0
8148,664.0
8149,664.0
8150,664.0
8151,664.5
8152,664.5
8153,664.5
8154,664.5
8155,669.3
8156,672.0
8157,670.5
8158,670.5
8159,669.1
8160,669.1
8161,669.1
8162,668.5
8163,668.5
8164,668.5
8165,667.4
8166,667.6
8167,667.6
8168,667.6
8169,667.6
8170,667.6
8171,669.5
8172,669.5
8173,669.7
8174,669.8
8175,669.1
8176,669.1
8177,669.1
8178,669.4
8179,668.8
8180,667.9
8181,667.9
8182,667.9
8183,668.0
8184,668.0
8185,667.6
8186,667.6
8187,664.5
8188,664.5
8189,664.5
8190,664.5
8191,663.1
8192,663.0
8193,663.9
8194,664.2
8195,664.2
8196,665.6
8197,665.6
8198,665.6
8199,665.6
8200,665.6
8201,665.6
8202,664.4
8203,666.0
8204,670.0
8205,670.2
8206,670.2
8207,670.4
8208,673.2
8209,673.2
8210,673.2
8211,673.2
8212,671.9
8213,670.8
8214,670.8
8215,671.1
8216,671.1
8217,671.1
8218,671.7
8219,672.4
8220,672.4
8221,672.3
8222,672.3
8223,672.3
8224,672.3
8225,672.3
8226,672.3
8227,672.3
8228,672.3
8229,672.3
8230,672.6
8231,672.6
8232,672.6
8233,673.6
8234,672.7
8235,673.1
8236,673.1
8237,673.1
8238,673.1
8239,673.1
8240,673.1
8241,673.0
8242,673.0
8243,673.0
8244,673.0
8245,672.1
8246,672.1
8247,672.1
8248,672.1
8249,672.1
8250,672.1
8251,675.2
8252,675.2
8253,675.2
8254,675.2
8255,675.5
8256,679.1
8257,679.8
8258,679.8
8259,679.8
8260,679.8
8261,679.8
8262,680.0
8263,684.4
8264,685.0
8265,686.4
8266,686.4
8267,685.9
8268,685.9
8269,685.9
8270,686.1
8271,686.1
8272,686.5
8273,686.5
8274,686.5
8275,686.5
8276,686.5
8277,684.0
8278,684.4
8279,684.4
8280,683.6
8281,683.6
8282,683.6
8283,683.6
8284,680.1
8285,680.2
8286,680.2
8287,680.8
8288,680.0
8289,680.0
8290,680.0
8291,680.0
8292,680.0
8293,678.8
8294,680.0
8295,680.0
8296,681.4
8297,681.4
8298,681.4
8299,681.3
8300,681.3
8301,681.3
8302,681.3
8303,677.2
8304,677.2
8305,677.2
8306,677.2
8307,677.2
8308,677.2
8309,677.2
8310,676.8
8311,676.8
8312,676.8
8313,676.8
8314,677.2
8315,677.2
8316,678.5
8317,678.5
8318,677.5
8319,677.5
8320,677.7
8321,677.8
8322,677.8
8323,677.8
8324,681.1
8325,681.1
8326,679.5
8327,676.8
8328,676.8
8329,676.8
8330,676.8
8331,676.8
8332,676.8
8333,676.9
8334,676.5
8335,677.9
8336,677.6
8337,680.0
8338,680.0
8339,684.2
8340,684.2
8341,687.6
8342,687.2
8343,687.2
8344,690.2
8345,690.2
8346,690.2
8347,689.2
8348,689.2
8349,689.2
8350,689.2
8351,689.2
8352,690.4
8353,690.4
8354,690.4
8355,690.4
8356,688.6
8357,684.6
8358,684.3
8359,681.5
8360,681.5
8361,681.5
8362,681.5
8363,681.5
8364,681.5
8365,681.5
8366,681.9
8367,681.9
8368,683.7
8369,682.8
8370,682.8
8371,682.8
8372,683.0
8373,683.0
8374,683.2
8375,683.2
8376,683.2
8377,683.0
8378,680.2
8379,680.2
8380,680.2
8381,678.3
8382,678.3
8383,676.8
8384,676.8
8385,676.8
8386,676.8
8387,676.0
8388,676.0
8389,676.4
8390,676.4
8391,678.8
8392,679.5
8393,679.0
8394,682.4
8395,682.4
8396,682.4
8397,682.5
8398,682.5
8399,682.5
8400,682.5
8401,682.5
8402,683.4
8403,683.4
8404,685.1
8405,685.1
8406,685.1
8407,685.1
8408,684.2
8409,684.2
8410,684.4
8411,684.4
8412,684.4
8413,684.4
8414,684.4
8415,682.1
8416,682.1
8417,682.1
8418,682.1
8419,682.1
8420,682.1
8421,682.1
8422,682.1
8423,682.1
8424,682.1
8425,682.0
8426,682.8
8427,682.8
8428,683.0
8429,683.0
8430,683.0
8431,682.5
8432,681.0
8433,679.9
8434,679.8
8435,679.8
8436,679.8
8437,679.8
8438,677.3
8439,677.3
8440,677.3
8441,677.3
8442,677.3
8443,677.3
8444,676.5
8445,676.5
8446,676.5
8447,666.3
8448,666.0
8449,666.0
8450,665.8
8451,665.8
8452,665.8
8453,665.8
8454,666.2
8455,666.2
8456,666.2
8457,666.2
8458,665.2
8459,665.8
8460,665.8
8461,665.8
8462,665.8
8463,665.8
8464,665.8
8465,665.0
8466,665.4
8467,665.4
8468,665.4
8469,666.6
8470,663.2
8471,664.1
8472,666.5
8473,666.1
8474,668.8
8475,666.8
8476,666.8
8477,662.1
8478,662.1
8479,662.0
8480,662.0
8481,662.0
8482,662.0
8483,661.4
8484,659.8
8485,659.8
8486,658.8
8487,658.8
8488,658.8
8489,658.8
8490,658.8
8491,658.8
8492,658.8
8493,658.8
8494,658.8
8495,660.8
8496,660.8
8497,660.8
8498,663.2
8499,663.2
8500,663.2
8501,664.4
8502,664.0
8503,664.0
8504,664.7
8505,664.4
8506,664.4
8507,664.4
8508,664.4
8509,664.4
8510,664.6
8511,664.6
8512,664.6
8513,665.1
8514,665.1
8515,665.3
8516,665.3
8517,665.3
8518,665.4
8519,665.4
8520,665.4
8521,665.3
8522,665.3
8523,665.6
8524,661.8
8525,663.0
8526,662.4
8527,662.4
8528,663.2
8529,663.2
8530,663.2
8531,662.9
8532,662.7
8533,662.7
8534,662.7
8535,662.6
8536,662.6
8537,659.5
8538,659.5
8539,659.5
8540,659.5
8541,660.1
8542,660.1
8543,660.0
8544,660.0
8545,660.3
8546,659.5
8547,659.5
8548,660.7
8549,660.9
8550,660.9
8551,660.9
8552,660.9
8553,660.9
8554,660.9
8555,661.2
8556,661.2
8557,662.5
8558,663.6
8559,662.0
8560,662.0
8561,662.0
8562,662.0
8563,662.0
8564,662.8
8565,663.7
8566,664.2
8567,666.2
8568,666.2
8569,666.2
8570,668.0
8571,668.0
8572,668.4
8573,667.4
8574,667.4
8575,667.4
8576,667.4
8577,667.6
8578,667.6
8579,667.6
8580,667.6
8581,667.4
8582,667.4
8583,664.9
8584,664.9
8585,664.9
8586,666.0
8587,666.0
8588,666.0
8589,666.0
8590,665.1
8591,665.1
8592,664.4
8593,663.9
8594,663.1
8595,663.1
8596,663.1
8597,662.0
8598,662.0
8599,662.0
8600,660.5
8601,662.1
8602,662.1
8603,662.6
8604,662.6
8605,662.6
8606,662.6
8607,662.8
8608,662.8
8609,662.8
8610,662.8
8611,659.4
8612,659.4
8613,660.0
8614,660.5
8615,660.5
8616,660.4
8617,663.6
8618,663.6
8619,663.6
8620,663.6
8621,662.2
8622,662.2
8623,661.7
8624,661.7
8625,661.7
8626,662.7
8627,662.7
8628,665.1
8629,664.1
8630,664.0
8631,664.0
8632,667.8
8633,667.8
8634,667.8
8635,668.2
8636,666.0
8637,666.0
8638,666.8
8639,666.1
8640,666.1
8641,666.1
8642,666.1
8643,665.5
8644,666.2
8645,666.2
8646,666.2
8647,666.2
8648,666.2
8649,666.3
8650,666.3
8651,666.2
8652,666.2
8653,667.0
8654,667.0
8655,667.0
8656,670.7
8657,670.7
8658,670.7
8659,670.4
8660,670.4
8661,670.4
8662,670.4
8663,669.9
8664,669.4
8665,663.3
8666,663.3
8667,663.3
8668,663.3
8669,663.3
8670,663.3
8671,663.3
8672,663.3
8673,663.5
8674,663.5
8675,663.5
8676,663.5
8677,663.5
8678,663.5
8679,663.5
8680,664.8
8681,664.8
8682,663.9
8683,663.9
8684,663.8
8685,663.8
8686,663.8
8687,663.3
8688,663.3
8689,663.5
8690,664.2
8691,664.2
8692,664.0
8693,663.6
8694,663.6
8695,664.7
8696,664.7
8697,664.2
8698,666.0
8699,668.5
8700,668.5
8701,668.5
8702,668.5
8703,668.5
